Feature ID	Taxon	Confidence
fd5d8b46b38ce0116a3455aa3972a72d	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Sordariales_gen_Incertae_sedis;s__Sordariales_sp	0.7106013224520698
6d371b4cdeb0adc8dafba79db5227afa	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Arachnopezizaceae;g__Arachnopezizaceae_gen_Incertae_sedis;s__Arachnopezizaceae_sp	0.9753681007584815
b475811bc78e6fbdc7826dd5a0df564e	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Apiotrichum;s__Apiotrichum_sporotrichoides	0.8831162233671365
11790a55921e97487b9ba8f0d422f1c1	k__Fungi;p__Rozellomycota	0.819262404484725
0c6d3f9bfa6143f6096ec205a3ec9698	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Rickenellaceae;g__Rickenella;s__Rickenella_fibula	0.9993569290668349
f038ea671fd8240ce04c5cd6114fbf35	k__Fungi;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales	0.9168005701615479
09615fbf179fc83b9ddc953702b6f337	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Atheliales_fam_Incertae_sedis;g__Atheliales_gen_Incertae_sedis;s__Atheliales_sp	0.9428166379011413
8c2ccac3e6820abcb0e7fdb83e7bf81d	k__Fungi;p__Ascomycota	0.7177878253219034
0e17df6a66f906ad7f8eb1259d418e5b	k__Fungi	0.9999999999999992
51f3bac2a358dd53589d308ac4fe9b9c	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.9997599526844738
65682fd73330c1a55e0d0bba7d9fd8ff	k__Fungi;p__Ascomycota;c__Leotiomycetes	0.7219570517544255
60c4573108cb549d274a23df5e0f4298	k__Fungi;p__Ascomycota;c__Leotiomycetes	0.9979622973690379
f9f1cce6168b5b7776487d7dc240b3ab	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Dendrosporium;s__Dendrosporium_sp	0.9715668113222603
43f1499b21cf248f31af7fd33bc3a096	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiales_fam_Incertae_sedis;g__Venturiales_gen_Incertae_sedis;s__Venturiales_sp	0.7762956599222434
fa1709ab0c4fb528a188b3a9080bc8ce	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora_sp	0.8696987491682587
39ee06f25ab717dacc0e373009bbf1be	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaetopsis	0.999997319894465
6f90322b68aa72ce39c466c17e248333	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Geotrichum;s__Geotrichum_candidum	0.7016160405676909
fd1ca296ca5a3f69bf73f4854620f4c1	k__Fungi;p__Ascomycota	0.8511831139881806
529d8385b4fa77c4dcb142abf12d4291	k__Fungi;p__Ascomycota	0.9562047420072598
18bb2d5b1b90a2925c625ac913635b13	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Rickenellaceae;g__Rickenella;s__Rickenella_indica	0.7710421762479938
de4826f90852a924d270745a52d8b02e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Rickenellaceae;g__Rickenella;s__Rickenella_fibula	0.999518928591884
44a5f4bfb363d36840c5060637bac80f	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema	0.9997505091343664
bee2ca52ee949f83f279bb89554346d2	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Trichocomaceae_gen_Incertae_sedis;s__Trichocomaceae_sp	0.9613604302947089
ba14b83d3509898c8d33ee1642f84354	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma_gamsii	0.9162661594267929
460908d701cdd01e46511c6c20627082	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Rickenellaceae;g__Rickenella;s__Rickenella_fibula	0.9998120335806822
7b563ffdbee6e89a9e2b5e18af5329d3	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Castanediellaceae;g__Castanediella;s__Castanediella_acaciae	0.9963933776209392
693a67c783451ea04ff4c6f1b80072c5	k__Fungi	1.000000000000006
d438b93554e05284bcc1cf16f47bf1ae	k__Fungi	1.0
af06d862f3714d0948f6742d3ec26ab4	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales	0.9071897531304974
38cb2b8fe2dc8c17b487df3db192c8bb	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Hypocreales_gen_Incertae_sedis;s__Hypocreales_sp	0.7386443610885743
e9570ce27f80942e87bb0cb831bea3f1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Castanediellaceae;g__Castanediella;s__Castanediella_acaciae	0.9966928050309819
638617a2a3fc8ca4b9872289d2672804	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Achaetomium;s__Achaetomium_sp	0.8848939800230896
2192d94e51e09a0ec9eaeeb6a2789092	k__Fungi;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales	0.8711228524691541
55510f0b46462d5455187ebae4aadf6c	k__Fungi	0.9999999999999928
abc3adf3ff810e918aa675f545150e5e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Mycenaceae;g__Mycenaceae_gen_Incertae_sedis;s__Mycenaceae_sp	0.8670009608442821
471b479d57777adddc3dd764135a5228	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella;s__Hannaella_luteola	0.8814319730999197
05ec347f259cf93d036d61cc25dba1f6	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Rhexodenticula;s__Rhexodenticula_sp	0.9978568351283678
90ee3bb083f827f5f11ed51cd1c1daef	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Gliocephalotrichum;s__Gliocephalotrichum_bulbilium	0.9034666984519982
78c6d701eb35a8d7ba42702ed73fcaeb	k__Fungi	0.9999999999999877
0ae56a27d26bd23e89f8b82c207350f0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Sagenomella;s__Sagenomella_striatispora	0.996616878930384
7216d30ad34228d445376ffd3dcc2099	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Atheliales_fam_Incertae_sedis;g__Atheliales_gen_Incertae_sedis;s__Atheliales_sp	0.8838137639631616
19c2f2d7f1bc15cb9b2a30378a60f487	k__Fungi	0.9999999999999925
99f2d5a5d402943ff7df59446e80e994	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Melanconidaceae;g__Melanconiella;s__Melanconiella_sp	0.9999090816136946
34ca99055386153b37cdcb36d28493bb	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Rickenellaceae;g__Rickenella;s__Rickenella_fibula	0.9985109214072755
f501ffdd0d270b1ee5611a3070e224fe	k__Fungi;p__Rozellomycota;c__Rozellomycota_cls_Incertae_sedis;o__Rozellomycota_ord_Incertae_sedis;f__Rozellomycota_fam_Incertae_sedis;g__Rozellomycota_gen_Incertae_sedis;s__Rozellomycota_sp	0.7157238152830795
96760592acc84d3df895d16d64b08050	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariales_fam_Incertae_sedis;g__Subulispora	0.7159771252445349
2ba4c9d45a47d774148975d981b9bffb	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Rickenellaceae;g__Rickenella;s__Rickenella_indica	0.7293410327745001
f423061ff2ef74a2e813ece5f6393548	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_podzolica	0.9911749544706258
2b27dc24fd07c2d292fe0d6e08cdc7a8	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula_paludigena	0.9999980557486197
17d4be405aa8ee5bf55d4724c54ed598	k__Fungi;p__Basidiomycota	0.7128134320042323
e2ab4decb9cb30d8af308ba94d4cb4a0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Rickenellaceae;g__Rickenella;s__Rickenella_fibula	0.9990160813612641
8adf2596cb97bfc228a7b590709bf178	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Hypocreales_gen_Incertae_sedis;s__Hypocreales_sp	0.8384320199900422
220d72918634b949730de555f494bcb7	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Sclerodermataceae;g__Scleroderma;s__Scleroderma_laeve	0.9999986961552851
6f32aea3050286929145e7b059f0431a	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Leotiaceae;g__Pezoloma;s__Pezoloma_ericae	0.9498037587156346
baea88a71e00ef56ad86f81a931aceca	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Tetracladium;s__Tetracladium_marchalianum	0.8019818821820788
e4e790a60066b8c7e3d786572930b041	k__Fungi	1.000000000000005
f52bbce955a59a50da107a3842a10a9e	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	0.9221273910664918
6903db5a2f129cbabedd0fe91faf0fdc	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales	0.9120107076555007
051f4dc3e7f2bf92b42747df1a28572b	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_wuyishanensis	0.9935823513016365
0b2725a791dcc157c1e8a93e4dd9c34e	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.999999789041797
dd609bbb05f4d6b932f8a75814699442	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium	0.9989418327435423
5fe77d7ccf94f95e3967733cc77de03b	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Pseudohelotium;s__Pseudohelotium_sp	0.9954255668130009
821c2993835f1a600ede874cc44f4f44	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Podila;s__Podila_minutissima	0.8888919008668217
